0.000000 1.000000 0.000000
0.010000 0.990050 0.000000
0.020000 0.980199 0.000000
0.030000 0.970446 0.000000
0.040000 0.960790 0.000001
0.050000 0.951230 0.000001
0.060000 0.941765 0.000001
0.070000 0.932395 0.000001
0.080000 0.923118 0.000001
0.090000 0.913933 0.000001
0.100000 0.904839 0.000002
0.110000 0.895836 0.000002
0.120000 0.886922 0.000002
0.130000 0.878097 0.000002
0.140000 0.869360 0.000002
0.150000 0.860710 0.000002
0.160000 0.852146 0.000002
0.170000 0.843667 0.000002
0.180000 0.835273 0.000003
0.190000 0.826962 0.000003
0.200000 0.818734 0.000003
0.210000 0.810587 0.000003
0.220000 0.802522 0.000003
0.230000 0.794537 0.000003
0.240000 0.786631 0.000003
0.250000 0.778804 0.000003
0.260000 0.771055 0.000003
0.270000 0.763383 0.000003
0.280000 0.755787 0.000004
0.290000 0.748267 0.000004
0.300000 0.740822 0.000004
0.310000 0.733451 0.000004
0.320000 0.726153 0.000004
0.330000 0.718928 0.000004
0.340000 0.711774 0.000004
0.350000 0.704692 0.000004
0.360000 0.697681 0.000004
0.370000 0.690739 0.000004
0.380000 0.683866 0.000004
0.390000 0.677061 0.000004
0.400000 0.670325 0.000005
0.410000 0.663655 0.000005
0.420000 0.657051 0.000005
0.430000 0.650514 0.000005
0.440000 0.644041 0.000005
0.450000 0.637633 0.000005
0.460000 0.631289 0.000005
0.470000 0.625007 0.000005
0.480000 0.618788 0.000005
0.490000 0.612631 0.000005
0.500000 0.606536 0.000005
0.510000 0.600501 0.000005
0.520000 0.594526 0.000005
0.530000 0.588610 0.000005
0.540000 0.582754 0.000005
0.550000 0.576955 0.000005
0.560000 0.571214 0.000005
0.570000 0.565531 0.000005
0.580000 0.559904 0.000005
0.590000 0.554333 0.000005
0.600000 0.548817 0.000006
0.610000 0.543356 0.000006
0.620000 0.537950 0.000006
0.630000 0.532597 0.000006
0.640000 0.527298 0.000006
0.650000 0.522051 0.000006
0.660000 0.516857 0.000006
0.670000 0.511714 0.000006
0.680000 0.506623 0.000006
0.690000 0.501582 0.000006
0.700000 0.496591 0.000006
0.710000 0.491650 0.000006
0.720000 0.486758 0.000006
0.730000 0.481915 0.000006
0.740000 0.477120 0.000006
0.750000 0.472373 0.000006
0.760000 0.467672 0.000006
0.770000 0.463019 0.000006
0.780000 0.458412 0.000006
0.790000 0.453851 0.000006
0.800000 0.449335 0.000006
0.810000 0.444864 0.000006
0.820000 0.440438 0.000006
0.830000 0.436055 0.000006
0.840000 0.431717 0.000006
0.850000 0.427421 0.000006
0.860000 0.423168 0.000006
0.870000 0.418958 0.000006
0.880000 0.414789 0.000006
0.890000 0.410662 0.000006
0.900000 0.406576 0.000006
0.910000 0.402530 0.000006
0.920000 0.398525 0.000006
0.930000 0.394560 0.000006
0.940000 0.390634 0.000006
0.950000 0.386747 0.000006
0.960000 0.382899 0.000006
0.970000 0.379089 0.000006
0.980000 0.375317 0.000006
0.990000 0.371583 0.000006
1.000000 0.367886 0.000006
1.010000 0.364225 0.000006
1.020000 0.360601 0.000006
1.030000 0.357013 0.000006
1.040000 0.353461 0.000006
1.050000 0.349944 0.000006
1.060000 0.346462 0.000006
1.070000 0.343015 0.000006
1.080000 0.339602 0.000006
1.090000 0.336223 0.000006
1.100000 0.332877 0.000006
1.110000 0.329565 0.000006
1.120000 0.326286 0.000006
1.130000 0.323039 0.000006
1.140000 0.319825 0.000006
1.150000 0.316643 0.000006
1.160000 0.313492 0.000006
1.170000 0.310373 0.000006
1.180000 0.307285 0.000006
1.190000 0.304227 0.000006
1.200000 0.301200 0.000006
1.210000 0.298203 0.000006
1.220000 0.295236 0.000006
1.230000 0.292299 0.000006
1.240000 0.289390 0.000006
1.250000 0.286511 0.000006
1.260000 0.283660 0.000006
1.270000 0.280838 0.000006
1.280000 0.278043 0.000006
1.290000 0.275277 0.000006
1.300000 0.272538 0.000006
1.310000 0.269826 0.000006
1.320000 0.267141 0.000006
1.330000 0.264483 0.000006
1.340000 0.261852 0.000006
1.350000 0.259246 0.000006
1.360000 0.256667 0.000006
1.370000 0.254113 0.000006
1.380000 0.251584 0.000006
1.390000 0.249081 0.000006
1.400000 0.246603 0.000006
1.410000 0.244149 0.000006
1.420000 0.241720 0.000006
1.430000 0.239315 0.000006
1.440000 0.236933 0.000006
1.450000 0.234576 0.000006
1.460000 0.232242 0.000006
1.470000 0.229931 0.000006
1.480000 0.227643 0.000006
1.490000 0.225378 0.000006
1.500000 0.223136 0.000006
1.510000 0.220916 0.000006
1.520000 0.218717 0.000006
1.530000 0.216541 0.000006
1.540000 0.214387 0.000006
1.550000 0.212253 0.000006
1.560000 0.210142 0.000006
1.570000 0.208051 0.000005
1.580000 0.205981 0.000005
1.590000 0.203931 0.000005
1.600000 0.201902 0.000005
1.610000 0.199893 0.000005
1.620000 0.197904 0.000005
1.630000 0.195935 0.000005
1.640000 0.193985 0.000005
1.650000 0.192055 0.000005
1.660000 0.190144 0.000005
1.670000 0.188252 0.000005
1.680000 0.186379 0.000005
1.690000 0.184525 0.000005
1.700000 0.182689 0.000005
1.710000 0.180871 0.000005
1.720000 0.179071 0.000005
1.730000 0.177290 0.000005
1.740000 0.175526 0.000005
1.750000 0.173779 0.000005
1.760000 0.172050 0.000005
1.770000 0.170338 0.000005
1.780000 0.168643 0.000005
1.790000 0.166965 0.000005
1.800000 0.165304 0.000005
1.810000 0.163659 0.000005
1.820000 0.162031 0.000005
1.830000 0.160418 0.000005
1.840000 0.158822 0.000005
1.850000 0.157242 0.000005
1.860000 0.155677 0.000005
1.870000 0.154129 0.000005
1.880000 0.152595 0.000005
1.890000 0.151077 0.000005
1.900000 0.149573 0.000005
1.910000 0.148085 0.000005
1.920000 0.146612 0.000005
1.930000 0.145153 0.000005
1.940000 0.143709 0.000005
1.950000 0.142279 0.000005
1.960000 0.140863 0.000005
1.970000 0.139461 0.000005
1.980000 0.138074 0.000005
1.990000 0.136700 0.000005
2.000000 0.135340 0.000005
2.010000 0.133993 0.000005
2.020000 0.132660 0.000004
2.030000 0.131340 0.000004
2.040000 0.130033 0.000004
2.050000 0.128739 0.000004
2.060000 0.127458 0.000004
2.070000 0.126190 0.000004
2.080000 0.124935 0.000004
2.090000 0.123691 0.000004
2.100000 0.122461 0.000004
2.110000 0.121242 0.000004
2.120000 0.120036 0.000004
2.130000 0.118842 0.000004
2.140000 0.117659 0.000004
2.150000 0.116488 0.000004
2.160000 0.115329 0.000004
2.170000 0.114182 0.000004
2.180000 0.113046 0.000004
2.190000 0.111921 0.000004
2.200000 0.110807 0.000004
2.210000 0.109705 0.000004
2.220000 0.108613 0.000004
2.230000 0.107532 0.000004
2.240000 0.106463 0.000004
2.250000 0.105403 0.000004
2.260000 0.104354 0.000004
2.270000 0.103316 0.000004
2.280000 0.102288 0.000004
2.290000 0.101270 0.000004
2.300000 0.100263 0.000004
2.310000 0.099265 0.000004
2.320000 0.098277 0.000004
2.330000 0.097300 0.000004
2.340000 0.096331 0.000004
2.350000 0.095373 0.000004
2.360000 0.094424 0.000004
2.370000 0.093484 0.000004
2.380000 0.092554 0.000004
2.390000 0.091633 0.000004
2.400000 0.090722 0.000004
2.410000 0.089819 0.000004
2.420000 0.088925 0.000004
2.430000 0.088040 0.000004
2.440000 0.087164 0.000004
2.450000 0.086297 0.000004
2.460000 0.085438 0.000004
2.470000 0.084588 0.000004
2.480000 0.083747 0.000003
2.490000 0.082913 0.000003
2.500000 0.082088 0.000003
2.510000 0.081272 0.000003
2.520000 0.080463 0.000003
2.530000 0.079662 0.000003
2.540000 0.078870 0.000003
2.550000 0.078085 0.000003
2.560000 0.077308 0.000003
2.570000 0.076539 0.000003
2.580000 0.075777 0.000003
2.590000 0.075023 0.000003
2.600000 0.074277 0.000003
2.610000 0.073538 0.000003
2.620000 0.072806 0.000003
2.630000 0.072082 0.000003
2.640000 0.071364 0.000003
2.650000 0.070654 0.000003
2.660000 0.069951 0.000003
2.670000 0.069255 0.000003
2.680000 0.068566 0.000003
2.690000 0.067884 0.000003
2.700000 0.067209 0.000003
2.710000 0.066540 0.000003
2.720000 0.065878 0.000003
2.730000 0.065222 0.000003
2.740000 0.064573 0.000003
2.750000 0.063931 0.000003
2.760000 0.063295 0.000003
2.770000 0.062665 0.000003
2.780000 0.062041 0.000003
2.790000 0.061424 0.000003
2.800000 0.060813 0.000003
2.810000 0.060208 0.000003
2.820000 0.059609 0.000003
2.830000 0.059016 0.000003
2.840000 0.058428 0.000003
2.850000 0.057847 0.000003
2.860000 0.057272 0.000003
2.870000 0.056702 0.000003
2.880000 0.056137 0.000003
2.890000 0.055579 0.000003
2.900000 0.055026 0.000003
2.910000 0.054478 0.000003
2.920000 0.053936 0.000003
2.930000 0.053400 0.000003
2.940000 0.052868 0.000003
2.950000 0.052342 0.000003
2.960000 0.051821 0.000003
2.970000 0.051306 0.000003
2.980000 0.050795 0.000003
2.990000 0.050290 0.000003
3.000000 0.049790 0.000003
3.010000 0.049294 0.000002
3.020000 0.048804 0.000002
3.030000 0.048318 0.000002
3.040000 0.047837 0.000002
3.050000 0.047361 0.000002
3.060000 0.046890 0.000002
3.070000 0.046424 0.000002
3.080000 0.045962 0.000002
3.090000 0.045504 0.000002
3.100000 0.045052 0.000002
3.110000 0.044603 0.000002
3.120000 0.044159 0.000002
3.130000 0.043720 0.000002
3.140000 0.043285 0.000002
3.150000 0.042854 0.000002
3.160000 0.042428 0.000002
3.170000 0.042006 0.000002
3.180000 0.041588 0.000002
3.190000 0.041174 0.000002
3.200000 0.040764 0.000002
3.210000 0.040359 0.000002
3.220000 0.039957 0.000002
3.230000 0.039560 0.000002
3.240000 0.039166 0.000002
3.250000 0.038776 0.000002
3.260000 0.038390 0.000002
3.270000 0.038009 0.000002
3.280000 0.037630 0.000002
3.290000 0.037256 0.000002
3.300000 0.036885 0.000002
3.310000 0.036518 0.000002
3.320000 0.036155 0.000002
3.330000 0.035795 0.000002
3.340000 0.035439 0.000002
3.350000 0.035086 0.000002
3.360000 0.034737 0.000002
3.370000 0.034392 0.000002
3.380000 0.034049 0.000002
3.390000 0.033711 0.000002
3.400000 0.033375 0.000002
3.410000 0.033043 0.000002
3.420000 0.032714 0.000002
3.430000 0.032389 0.000002
3.440000 0.032067 0.000002
3.450000 0.031747 0.000002
3.460000 0.031432 0.000002
3.470000 0.031119 0.000002
3.480000 0.030809 0.000002
3.490000 0.030503 0.000002
3.500000 0.030199 0.000002
3.510000 0.029899 0.000002
3.520000 0.029601 0.000002
3.530000 0.029307 0.000002
3.540000 0.029015 0.000002
3.550000 0.028726 0.000002
3.560000 0.028441 0.000002
3.570000 0.028158 0.000002
3.580000 0.027877 0.000002
3.590000 0.027600 0.000002
3.600000 0.027325 0.000002
3.610000 0.027053 0.000002
3.620000 0.026784 0.000002
3.630000 0.026518 0.000002
3.640000 0.026254 0.000002
3.650000 0.025993 0.000002
3.660000 0.025734 0.000002
3.670000 0.025478 0.000002
3.680000 0.025225 0.000002
3.690000 0.024974 0.000002
3.700000 0.024725 0.000002
3.710000 0.024479 0.000002
3.720000 0.024235 0.000002
3.730000 0.023994 0.000002
3.740000 0.023756 0.000001
3.750000 0.023519 0.000001
3.760000 0.023285 0.000001
3.770000 0.023054 0.000001
3.780000 0.022824 0.000001
3.790000 0.022597 0.000001
3.800000 0.022372 0.000001
3.810000 0.022150 0.000001
3.820000 0.021929 0.000001
3.830000 0.021711 0.000001
3.840000 0.021495 0.000001
3.850000 0.021281 0.000001
3.860000 0.021069 0.000001
3.870000 0.020860 0.000001
3.880000 0.020652 0.000001
3.890000 0.020447 0.000001
3.900000 0.020243 0.000001
3.910000 0.020042 0.000001
3.920000 0.019842 0.000001
3.930000 0.019645 0.000001
3.940000 0.019450 0.000001
3.950000 0.019256 0.000001
3.960000 0.019064 0.000001
3.970000 0.018875 0.000001
3.980000 0.018687 0.000001
3.990000 0.018501 0.000001
4.000000 0.018317 0.000001
4.010000 0.018135 0.000001
4.020000 0.017954 0.000001
4.030000 0.017776 0.000001
4.040000 0.017599 0.000001
4.050000 0.017424 0.000001
4.060000 0.017250 0.000001
4.070000 0.017079 0.000001
4.080000 0.016909 0.000001
4.090000 0.016740 0.000001
4.100000 0.016574 0.000001
4.110000 0.016409 0.000001
4.120000 0.016246 0.000001
4.130000 0.016084 0.000001
4.140000 0.015924 0.000001
4.150000 0.015766 0.000001
4.160000 0.015609 0.000001
4.170000 0.015453 0.000001
4.180000 0.015300 0.000001
4.190000 0.015147 0.000001
4.200000 0.014997 0.000001
4.210000 0.014847 0.000001
4.220000 0.014700 0.000001
4.230000 0.014553 0.000001
4.240000 0.014409 0.000001
4.250000 0.014265 0.000001
4.260000 0.014123 0.000001
4.270000 0.013983 0.000001
4.280000 0.013844 0.000001
4.290000 0.013706 0.000001
4.300000 0.013570 0.000001
4.310000 0.013435 0.000001
4.320000 0.013301 0.000001
4.330000 0.013169 0.000001
4.340000 0.013037 0.000001
4.350000 0.012908 0.000001
4.360000 0.012779 0.000001
4.370000 0.012652 0.000001
4.380000 0.012526 0.000001
4.390000 0.012402 0.000001
4.400000 0.012278 0.000001
4.410000 0.012156 0.000001
4.420000 0.012035 0.000001
4.430000 0.011915 0.000001
4.440000 0.011797 0.000001
4.450000 0.011679 0.000001
4.460000 0.011563 0.000001
4.470000 0.011448 0.000001
4.480000 0.011334 0.000001
4.490000 0.011221 0.000001
4.500000 0.011110 0.000001
4.510000 0.010999 0.000001
4.520000 0.010890 0.000001
4.530000 0.010781 0.000001
4.540000 0.010674 0.000001
4.550000 0.010568 0.000001
4.560000 0.010463 0.000001
4.570000 0.010359 0.000001
4.580000 0.010256 0.000001
4.590000 0.010154 0.000001
4.600000 0.010053 0.000001
4.610000 0.009953 0.000001
4.620000 0.009854 0.000001
4.630000 0.009756 0.000001
4.640000 0.009658 0.000001
4.650000 0.009562 0.000001
4.660000 0.009467 0.000001
4.670000 0.009373 0.000001
4.680000 0.009280 0.000001
4.690000 0.009187 0.000001
4.700000 0.009096 0.000001
4.710000 0.009005 0.000001
4.720000 0.008916 0.000001
4.730000 0.008827 0.000001
4.740000 0.008739 0.000001
4.750000 0.008652 0.000001
4.760000 0.008566 0.000001
4.770000 0.008481 0.000001
4.780000 0.008397 0.000001
4.790000 0.008313 0.000001
4.800000 0.008230 0.000001
4.810000 0.008149 0.000001
4.820000 0.008067 0.000001
4.830000 0.007987 0.000001
4.840000 0.007908 0.000001
4.850000 0.007829 0.000001
4.860000 0.007751 0.000001
4.870000 0.007674 0.000001
4.880000 0.007598 0.000001
4.890000 0.007522 0.000001
4.900000 0.007447 0.000001
4.910000 0.007373 0.000001
4.920000 0.007300 0.000001
4.930000 0.007227 0.000001
4.940000 0.007155 0.000001
4.950000 0.007084 0.000001
4.960000 0.007014 0.000001
4.970000 0.006944 0.000001
4.980000 0.006875 0.000001
4.990000 0.006806 0.000001
5.000000 0.006739 0.000001


0.000000 1.000000 0.000000
0.100000 0.905000 0.000163
0.200000 0.819025 0.000294
0.300000 0.741218 0.000399
0.400000 0.670802 0.000482
0.500000 0.607076 0.000545
0.600000 0.549404 0.000592
0.700000 0.497210 0.000625
0.800000 0.449975 0.000646
0.900000 0.407228 0.000658
1.000000 0.368541 0.000662
1.100000 0.333530 0.000659
1.200000 0.301844 0.000650
1.300000 0.273169 0.000637
1.400000 0.247218 0.000621
1.500000 0.223732 0.000602
1.600000 0.202478 0.000581
1.700000 0.183242 0.000559
1.800000 0.165834 0.000535
1.900000 0.150080 0.000511
2.000000 0.135822 0.000487
2.100000 0.122919 0.000463
2.200000 0.111242 0.000439
2.300000 0.100674 0.000415
2.400000 0.091110 0.000392
2.500000 0.082455 0.000370
2.600000 0.074621 0.000348
2.700000 0.067532 0.000327
2.800000 0.061117 0.000307
2.900000 0.055311 0.000287
3.000000 0.050056 0.000269
3.100000 0.045301 0.000252
3.200000 0.040997 0.000235
3.300000 0.037102 0.000219
3.400000 0.033578 0.000204
3.500000 0.030388 0.000190
3.600000 0.027501 0.000177
3.700000 0.024888 0.000165
3.800000 0.022524 0.000153
3.900000 0.020384 0.000142
4.000000 0.018448 0.000132
4.100000 0.016695 0.000123
4.200000 0.015109 0.000114
4.300000 0.013674 0.000105
4.400000 0.012375 0.000097
4.500000 0.011199 0.000090
4.600000 0.010135 0.000083
4.700000 0.009172 0.000077
4.800000 0.008301 0.000071
4.900000 0.007512 0.000066
5.000000 0.006799 0.000061


0.000000 1.000000 0.000000
1.000000 0.500000 0.132121
2.000000 0.250000 0.114665
3.000000 0.125000 0.075213
4.000000 0.062500 0.044184
5.000000 0.031250 0.024512


